fdc_id,description,food_category_id
330791,"ground turkey, 93% lean, 7% fat, raw ",5
330792,"measures, raw, turkey, ground, 7% fat ",5
330795,"ground turkey, 93% lean, 7% fat, pan-broiled crumbles ",5
330796,"measures, crumbles, rep 4, turkey, ground, 7% fat ",5
330797,"measures, crumbles, rep 3, turkey, ground, 7% fat ",5
330798,"measures, crumbles, rep 2, turkey, ground, 7% fat ",5
330799,"measures, crumbles, rep 1, turkey, ground, 7% fat ",5
330802,"ground turkey, 93% lean, 7% fat, patties, broiled ",5
330803,"measures, patty, rep 4, turkey, ground, 7% fat ",5
330804,"measures, patty, rep 8, turkey, ground, 7% fat ",5
330805,"measures, patty, rep 1, turkey, ground, 7% fat ",5
330806,"measures, patty, rep 5, turkey, ground, 7% fat ",5
330807,"measures, patty, rep 3, turkey, ground, 7% fat ",5
330808,"measures, patty, rep 7, turkey, ground, 7% fat ",5
330809,"measures, patty, rep 2, turkey, ground, 7% fat ",5
330810,"measures, patty, rep 6, turkey, ground, 7% fat ",5
330813,"ground turkey, 93% lean, 7% fat, raw ",5
330814,"measures, raw, turkey, ground, 7% fat ",5
330817,"ground turkey, 93% lean, 7% fat, pan-broiled crumbles ",5
330818,"measures, crumbles, rep 1, turkey, ground, 7% fat ",5
330819,"measures, crumbles, rep 4, turkey, ground, 7% fat ",5
330820,"measures, crumbles, rep 3, turkey, ground, 7% fat ",5
330821,"measures, crumbles, rep 2, turkey, ground, 7% fat ",5
330824,"ground turkey, 93% lean, 7% fat, patties, broiled ",5
330825,"measures, patty, rep 1, turkey, ground, 7% fat ",5
330826,"measures, patty, rep 5, turkey, ground, 7% fat ",5
330827,"measures, patty, rep 2, turkey, ground, 7% fat ",5
330828,"measures, patty, rep 6, turkey, ground, 7% fat ",5
330829,"measures, patty, rep 4, turkey, ground, 7% fat ",5
330830,"measures, patty, rep 3, turkey, ground, 7% fat ",5
330831,"measures, patty, rep 7, turkey, ground, 7% fat ",5
330834,"ground turkey, 93% lean, 7% fat, raw ",5
330835,"measures, raw, turkey, ground, 7% fat ",5
330838,"ground turkey, 93% lean, 7% fat, pan-broiled crumbles ",5
330839,"measures, crumbles, rep 1, turkey, ground, 7% fat ",5
330840,"measures, crumbles, rep 4, turkey, ground, 7% fat ",5
330841,"measures, crumbles, rep 3, turkey, ground, 7% fat ",5
330842,"measures, crumbles, rep 2, turkey, ground, 7% fat ",5
330845,"ground turkey, 93% lean, 7% fat, patties, broiled ",5
330846,"measures, patty, rep 4, turkey, ground, 7% fat ",5
330847,"measures, patty, rep 8, turkey, ground, 7% fat ",5
330848,"measures, patty, rep 3, turkey, ground, 7% fat ",5
330849,"measures, patty, rep 7, turkey, ground, 7% fat ",5
330850,"measures, patty, rep 2, turkey, ground, 7% fat ",5
330851,"measures, patty, rep 6, turkey, ground, 7% fat ",5
330852,"measures, patty, rep 1, turkey, ground, 7% fat ",5
330853,"measures, patty, rep 5, turkey, ground, 7% fat ",5
330856,"ground turkey, 93% lean, 7% fat, raw ",5
330857,"measures, raw, turkey, ground, 7% fat ",5
330860,"ground turkey, 93% lean, 7% fat, patties, broiled ",5
330861,"measures, patty, rep 2, turkey, ground, 7% fat ",5
330862,"measures, patty, rep 6, turkey, ground, 7% fat ",5
330863,"measures, patty, rep 1, turkey, ground, 7% fat ",5
330864,"measures, patty, rep 5, turkey, ground, 7% fat ",5
330865,"measures, patty, rep 4, turkey, ground, 7% fat ",5
330866,"measures, patty, rep 3, turkey, ground, 7% fat ",5
330870,"chicken, dark meat, lean only, drumstick, braised, non-enhanced ",5
330884,"chicken, skin, raw, from drumsticks and thighs, non-enhanced ",5
330910,"chicken, skin, raw, from drumsticks and thighs, non-enhanced ",5
330924,"chicken, skin, roasted, from drumsticks and thighs, non-enhanced ",5
330932,"chicken, skin, roasted, from drumsticks and thighs, non-enhanced ",5
330945,"chicken, skin, braised, from drumsticks and thighs, non-enhanced ",5
330953,"chicken, skin, braised, from drumsticks and thighs, non-enhanced ",5
330965,"chicken, dark meat, lean only, drumstick, raw, non-enhanced ",5
331024,"chicken, dark meat, lean only, drumstick, raw, non-enhanced ",5
331038,"chicken, dark meat, lean only, drumstick, roasted, non-enhanced ",5
331095,"chicken, dark meat, lean only, drumstick, roasted, non-enhanced ",5
331109,"chicken, dark meat, lean only, drumstick, braised, non-enhanced ",5
331166,"chicken, dark meat, lean only, drumstick, braised, non-enhanced ",5
331180,"chicken, dark meat, lean only, thigh, raw, non-enhanced ",5
331234,"chicken, dark meat, lean only, thigh, raw, non-enhanced ",5
331248,"chicken, dark meat, lean only, thigh, roasted, non-enhanced ",5
331300,"chicken, dark meat, lean only, thigh, roasted, non-enhanced ",5
331312,"chicken, dark meat, lean only, thigh, braised, non-enhanced ",5
331364,"chicken, dark meat, lean only, thigh, braised, non-enhanced ",5
331378,"chicken, skin, raw, from drumsticks and thighs, non-enhanced ",5
331392,"chicken, skin, roasted, from drumsticks and thighs, non-enhanced ",5
331405,"chicken, skin, braised, from drumsticks and thighs, non-enhanced ",5
331418,"chicken, dark meat, lean only, thigh, raw, non-enhanced ",5
331432,"chicken, dark meat, lean only, thigh, roasted, non-enhanced ",5
331446,"chicken, dark meat, lean only, thigh, braised, non-enhanced ",5
331460,"chicken, dark meat, lean only, drumstick, raw, non-enhanced ",5
331474,"chicken, dark meat, lean only, drumstick, roasted, non-enhanced ",5
331488,"chicken, dark meat, lean only, drumstick, braised, non-enhanced ",5
331502,"chicken, skin, raw, from drumsticks and thighs, non-enhanced ",5
331515,"chicken, skin, roasted, from drumsticks and thighs, non-enhanced ",5
331527,"chicken, skin, braised, from drumsticks and thighs, non-enhanced ",5
331540,"chicken, dark meat, lean only, thigh, raw, non-enhanced ",5
331553,"chicken, dark meat, lean only, thigh, roasted, non-enhanced ",5
331567,"chicken, dark meat, lean only, thigh, braised, non-enhanced ",5
331581,"chicken, skin, raw, from drumsticks and thighs, non-enhanced ",5
331595,"chicken, skin, roasted, from drumsticks and thighs, non-enhanced ",5
331608,"chicken, skin, braised, from drumsticks and thighs, non-enhanced ",5
331620,"chicken, dark meat, lean only, thigh, raw, non-enhanced ",5
331634,"chicken, dark meat, lean only, thigh, roasted, non-enhanced ",5
331648,"chicken, dark meat, lean only, thigh, braised, non-enhanced ",5
331660,"chicken, dark meat, lean only, drumstick, raw, non-enhanced ",5
331673,"chicken, dark meat, lean only, drumstick, roasted, non-enhanced ",5
331685,"chicken, dark meat, lean only, drumstick, braised, non-enhanced ",5
331699,"chicken, dark meat, lean only, drumstick, raw, non-enhanced ",5
331713,"chicken, dark meat, lean only, drumstick, roasted, non-enhanced ",5
331727,"chicken, dark meat, lean only, drumstick, braised, enhanced ",5
331751,"chicken, skin, raw, from drumsticks and thighs, enhanced ",5
331764,"chicken, skin, roasted, from drumsticks and thighs, enhanced ",5
331776,"chicken, skin, braised, from drumsticks and thighs, enhanced ",5
331787,"chicken, dark meat, lean only, thigh, raw, enhanced ",5
331809,"chicken, dark meat, lean only, thigh, roasted, enhanced ",5
331831,"chicken, dark meat, lean only, thigh, braised, enhanced ",5
331853,"chicken, dark meat, lean only, drumstick, raw, enhanced ",5
331875,"chicken, dark meat, lean only, drumstick, roasted, enhanced ",5
331898,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised ",5
331904,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised ",5
331911,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised ",5
331917,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised ",5
331931,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised ",5
331945,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised ",5
331961,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
331962,"sauce, pasta, ragu old world, bottled spaghetti sauce, 26 oz container ",6
331969,"sauce, pasta, hunts original, canned spaghetti sauce ",6
331977,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
331985,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
331987,"sauce, pasta, ragu old world, bottled spaghetti sauce, 26 oz container ",6
331993,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
331998,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
331999,"sauce, pasta, ragu old world, bottled spaghetti sauce, 26 oz container ",6
332000,"sauce, pasta, ragu old world, bottled spaghetti sauce, 26 oz container ",6
332003,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332008,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332013,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332017,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332022,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332027,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332035,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332040,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332048,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332053,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332058,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332063,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332064,"sauce, pasta, ragu old world, bottled spaghetti sauce, 26 oz container ",6
332065,"sauce, pasta, ragu old world, bottled spaghetti sauce, 26 oz container ",6
332068,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332076,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332078,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce, 24 oz container ",6
332084,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332092,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332093,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce, 24 oz container ",6
332100,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332108,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332113,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332114,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce, 24 oz container ",6
332115,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce, 24 oz container ",6
332118,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332123,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332128,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332132,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332136,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332141,"sauce, pasta, ragu old world, bottled spaghetti sauce ",6
332149,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332154,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332159,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332164,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332169,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332174,"sauce, pasta, prego 100% natural italian, traditional, bottled spaghetti sauce ",6
332182,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332184,"sauce, pasta, hunts original, canned spaghetti sauce, 26.5 oz container ",6
332190,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332191,"sauce, pasta, hunts original, canned spaghetti sauce, 26.5 oz container ",6
332198,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332206,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332214,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332222,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332223,"sauce, pasta, hunts original, canned spaghetti sauce, 26.5 oz container ",6
332224,"sauce, pasta, hunts original, canned spaghetti sauce, 26.5 oz container ",6
332227,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332232,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332237,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332242,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332247,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332252,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332257,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332262,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332267,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332272,"sauce, pasta, hunts original, canned spaghetti sauce ",6
332273,"sauce, pasta, hunts original, canned spaghetti sauce, 26.5 oz container ",6
332274,"sauce, pasta, hunts original, canned spaghetti sauce, 26.5 oz container ",6
332277,"sauce, pasta, hunts original, canned spaghetti sauce ",6
333009,"tomatoes, diced, canned, hunts ",11
333016,"tomatoes, diced, canned, hunts ",11
333023,"tomatoes, diced, canned, hunts ",11
333030,"tomatoes, diced, canned, hunts ",11
333038,"tomatoes, diced, canned, hunts ",11
333046,"tomatoes, diced, canned, hunts ",11
333053,"tomatoes, diced, canned, store brand, great value & s&w premium ",11
333060,"tomatoes, diced, canned, del monte ",11
333068,"tomatoes, diced, canned, value time ",11
333075,"tomatoes, diced, canned, del monte ",11
333082,"tomatoes, diced, canned, del monte ",11
333090,"tomatoes, diced, canned, del monte ",11
333097,"tomatoes, diced, canned, store brand, kroger brand ",11
333105,"tomatoes, diced, canned, store brand, great value ",11
333111,"tomatoes, diced, canned, store brand, big daisy & safeway kitchens ",11
333118,"tomatoes, diced, canned, store brand, sunny select & vine ripe ",11
333126,"tomatoes, diced, canned, store brand, hytop premium quality & americas choice ",11
333173,"tomatoes, diced, canned, store brand, hy vee & publix ",11
333282,"haddock, raw ",15
333283,"haddock, raw ",15
333288,"haddock, raw ",15
333289,"haddock, raw, iceland, kroger haddock fillets ",15
333290,"haddock, raw, iceland, kroger haddock fillets ",15
333295,"haddock, raw ",15
333296,"haddock, raw, imported from china, kroger haddock fillets ",15
333297,"haddock, raw, imported from china, kroger haddock fillets ",15
333302,"haddock, raw ",15
333303,"haddock, raw ",15
333308,"haddock, raw ",15
333309,"haddock, raw, wild caught - norway, publix fresh frozen haddock loins ",15
333310,"haddock, raw, wild caught - norway, publix fresh frozen haddock loins ",15
333311,"haddock, raw, wild caught - norway, publix fresh frozen haddock loins ",15
333316,"haddock, raw ",15
333317,"haddock, raw, wild caught in canada ",15
333322,"haddock, raw ",15
333323,"haddock, raw, imported from china, kroger haddock fillets ",15
333324,"haddock, raw, imported from china, kroger haddock fillets ",15
333329,"haddock, raw ",15
333330,"haddock, raw, wild caught in norway, publix fresh frozen haddock loins ",15
333331,"haddock, raw, wild caught in norway ",15
333336,"haddock, raw triad 3 ",15
333337,"haddock, raw, wild caught - norway, publix fresh frozen haddock loins ",15
333338,"haddock, raw, china, kroger haddock fillets ",15
333348,"haddock, raw triad 1 ",15
333349,"haddock, raw, iceland, kroger haddock fillets ",15
333350,"haddock, raw, kroger haddock fillets ",15
333351,"haddock, raw ",15
333361,"haddock, raw triad 2 ",15
333362,"haddock, raw, wild caught in canada ",15
333363,"haddock, raw ",15
333364,"haddock, raw, wild caught - norway, publix fresh frozen haddock loins ",15
333375,"pollock, raw ",15
333376,"pollock, raw ",15
333381,"pollock, raw ",15
333382,"pollock, raw ",15
333387,"pollock, raw ",15
333388,"pollock, raw ",15
333393,"pollock, raw ",15
333394,"pollock, raw ",15
333399,"pollock, raw ",15
333400,"pollock, raw ",15
333401,"pollock, raw ",15
333406,"pollock, raw ",15
333407,"pollock, raw ",15
333412,"pollock, raw ",15
333413,"pollock, raw ",15
333418,"pollock, raw ",15
333419,"pollock, raw ",15
333424,"pollock, raw triad 1 ",15
333425,"pollock, raw ",15
333426,"pollock, raw ",15
333427,"pollock, raw ",15
333436,"pollock, raw triad 3 ",15
333437,"pollock, raw ",15
333438,"pollock, raw ",15
333448,"pollock, raw ",15
333449,"pollock, raw ",15
